date,LY,REG1_Semaine,REG2_Semaine,REG2_Samedi,REG3_Lundi,REG3_Semaine,REG3_Samedi,REG5_Lundi,REG5_Mardi,REG5_Mercredi,REG5_Jeudi,REG5_Vendredi,REG6_Lundi,REG6_Mardi,REG6_Mercredi,REG6_Jeudi,REG6_Vendredi,REG6_Samedi
2003-01-01,-0.242142857142856,-1.28887299576473,-0.780925135596689,0.203179144067219,0.40635828813444,-1.18728342373112,0.203179144067219,0.304768716100831,-0.89841042796639,-0.89841042796639,0.10158957203361,0.10158957203361,0.40635828813444,-0.796820855932781,-0.796820855932781,0.203179144067219,0.203179144067219,0.203179144067219
2003-04-01,4.44089209850063E-015,-2.71112700423528,-3.21907486440332,-0.203179144067221,-0.406358288134442,-2.81271657626888,-0.203179144067221,-0.304768716100831,-0.10158957203361,-0.10158957203361,-2.10158957203361,-0.10158957203361,-0.406358288134442,-0.203179144067221,-0.203179144067221,-2.20317914406722,-0.203179144067221,-0.203179144067221
2003-07-01,3.66373598126302E-015,-1,-1,0,-1,0,0,-1,1,0,0,-1,-1,1,0,0,-1,0
2003-10-01,3.66373598126302E-015,1.5,-1,-1,0,-1,-1,0.5,-0.5,1.5,-0.5,0.5,0,-1,1,-1,0,-1
2004-01-01,0.757857142857144,-0.288872995764734,0.219074864403311,0.203179144067219,0.40635828813444,-0.187283423731124,0.203179144067219,0.304768716100831,0.10158957203361,0.10158957203361,-0.89841042796639,0.10158957203361,0.40635828813444,0.203179144067219,0.203179144067219,-0.796820855932781,0.203179144067219,0.203179144067219
2004-04-01,4.44089209850063E-015,4.28887299576473,-1.21907486440332,-2.20317914406722,-0.406358288134442,-0.812716576268883,-2.20317914406722,0.695231283899171,0.898410427966391,0.898410427966391,0.89841042796639,0.898410427966391,-0.406358288134442,-0.203179144067221,-0.203179144067221,-0.203179144067223,-0.203179144067221,-2.20317914406722
2004-07-01,3.49720252756924E-015,2.5,5,1,1,4,1,0.5,0.5,-0.5,1.5,0.5,1,1,0,2,1,1
2004-10-01,3.21964677141295E-015,1.5,-1,-1,-1,0,-1,-0.5,0.5,0.5,-0.5,1.5,-1,0,0,-1,1,-1
2005-01-01,-0.242142857142855,-1.28887299576473,-5.78092513559669,-1.79682085593278,-1.59364171186556,-4.18728342373112,-1.79682085593278,-0.695231283899169,0.10158957203361,0.10158957203361,0.10158957203361,-0.89841042796639,-1.59364171186556,-0.796820855932781,-0.796820855932781,-0.796820855932781,-1.79682085593278,-1.79682085593278
2005-04-01,5.10702591327572E-015,7.78887299576473,14.7809251355967,2.79682085593278,3.59364171186556,11.1872834237311,2.79682085593278,2.19523128389917,1.39841042796639,1.39841042796639,1.39841042796639,1.39841042796639,3.59364171186556,2.79682085593278,2.79682085593278,2.79682085593278,2.79682085593278,2.79682085593278
2005-07-01,3.44169137633799E-015,-1,-1,0,-1,0,0,-1,0,0,-1,1,-1,0,0,-1,1,0
2005-10-01,3.5527136788005E-015,-2,3,2,1,2,2,0,-1,0,0,-1,1,0,1,1,0,2
